Gmt time,Open,High,Low,Close,Volume
17.03.2016 00:00:00.000,112.801,112.960,110.671,111.368,221824671875
18.03.2016 00:00:00.000,111.369,111.764,110.828,111.564,163495046875
19.03.2016 00:00:00.000,111.564,111.564,111.564,111.564,0
20.03.2016 00:00:00.000,111.613,111.613,111.346,111.448,7411709960.9375
21.03.2016 00:00:00.000,111.448,112.179,111.226,112.151,134913718750
22.03.2016 00:00:00.000,112.150,112.492,111.381,112.257,169694484375
23.03.2016 00:00:00.000,112.258,112.908,112.145,112.428,147688437500
24.03.2016 00:00:00.000,112.429,113.009,112.300,112.845,140043250000
25.03.2016 00:00:00.000,112.845,113.329,112.818,113.128,46193218750
26.03.2016 00:00:00.000,113.128,113.128,113.128,113.128,0
27.03.2016 00:00:00.000,113.226,113.487,113.142,113.469,8473530273.4375
28.03.2016 00:00:00.000,113.470,113.690,113.155,113.376,84351421875
29.03.2016 00:00:00.000,113.370,113.805,112.616,112.684,152814812500
30.03.2016 00:00:00.000,112.683,112.701,112.022,112.383,149333328125
31.03.2016 00:00:00.000,112.385,112.664,112.113,112.520,144804765625
01.04.2016 00:00:00.000,112.522,112.536,111.590,111.654,160544312500
02.04.2016 00:00:00.000,111.654,111.654,111.654,111.654,0
03.04.2016 00:00:00.000,111.644,111.806,111.569,111.697,6696359863.2813
04.04.2016 00:00:00.000,111.695,111.745,111.101,111.231,141860187500
05.04.2016 00:00:00.000,111.229,111.276,109.952,110.380,188802703125
06.04.2016 00:00:00.000,110.380,110.643,109.343,109.727,168418718750
07.04.2016 00:00:00.000,109.727,109.908,107.670,108.482,207315781250
08.04.2016 00:00:00.000,108.482,109.101,108.058,108.094,162170562500
09.04.2016 00:00:00.000,108.094,108.094,108.094,108.094,0
10.04.2016 00:00:00.000,108.094,108.338,108.000,108.302,10598080078.125
11.04.2016 00:00:00.000,108.299,108.441,107.636,107.956,169935515625
12.04.2016 00:00:00.000,107.956,108.788,107.894,108.704,154631296875
13.04.2016 00:00:00.000,108.703,109.463,108.544,109.436,150936265625
14.04.2016 00:00:00.000,109.434,109.549,108.900,109.337,131162406250
15.04.2016 00:00:00.000,109.339,109.737,108.603,108.779,109622210937.5
16.04.2016 00:00:00.000,108.779,108.779,108.779,108.779,0
17.04.2016 00:00:00.000,108.212,108.467,107.998,108.071,12978360351.5625
18.04.2016 00:00:00.000,108.069,109.165,107.841,109.093,146989250000
19.04.2016 00:00:00.000,109.090,109.489,108.793,109.222,140783781250
20.04.2016 00:00:00.000,109.221,109.901,108.766,109.867,153075531250
21.04.2016 00:00:00.000,109.869,109.869,109.327,109.467,163110687500
22.04.2016 00:00:00.000,109.469,111.825,109.264,111.805,177634578125
23.04.2016 00:00:00.000,111.805,111.805,111.805,111.805,0
24.04.2016 00:00:00.000,111.904,111.904,111.442,111.459,10213139648.4375
25.04.2016 00:00:00.000,111.457,111.494,110.843,111.128,154615031250
26.04.2016 00:00:00.000,111.130,111.477,110.673,111.222,151394734375
27.04.2016 00:00:00.000,111.224,111.758,111.031,111.531,158909578125
28.04.2016 00:00:00.000,111.530,111.888,107.870,108.107,232686703125
29.04.2016 00:00:00.000,108.110,108.116,106.284,106.355,204403765625
30.04.2016 00:00:00.000,106.355,106.355,106.355,106.355,0
01.05.2016 00:00:00.000,106.259,106.729,106.259,106.441,19123750000
02.05.2016 00:00:00.000,106.446,106.822,106.141,106.415,155313078125
03.05.2016 00:00:00.000,106.413,107.468,105.551,106.670,164279296875
04.05.2016 00:00:00.000,106.668,107.367,106.250,106.943,144923406250
05.05.2016 00:00:00.000,106.944,107.503,106.806,107.354,107026687500
06.05.2016 00:00:00.000,107.357,107.423,106.440,107.184,142618062500
07.05.2016 00:00:00.000,107.184,107.184,107.184,107.184,0
08.05.2016 00:00:00.000,107.084,107.392,107.075,107.364,6559029785.1563
09.05.2016 00:00:00.000,107.364,108.602,107.236,108.369,135605546875
10.05.2016 00:00:00.000,108.368,109.377,108.300,109.221,138367406250
11.05.2016 00:00:00.000,109.221,109.224,108.357,108.422,131733437500
12.05.2016 00:00:00.000,108.423,109.397,108.232,109.097,145730015625
13.05.2016 00:00:00.000,109.097,109.559,108.517,108.651,162198375000
14.05.2016 00:00:00.000,108.651,108.651,108.651,108.651,0
15.05.2016 00:00:00.000,108.694,108.694,108.473,108.664,7954560058.5938
16.05.2016 00:00:00.000,108.666,109.109,108.625,109.095,99678492187.5
17.05.2016 00:00:00.000,109.093,109.652,108.846,109.021,124316171875
18.05.2016 00:00:00.000,109.021,110.261,108.727,110.181,151958500000
19.05.2016 00:00:00.000,110.181,110.388,109.701,109.923,151379906250
20.05.2016 00:00:00.000,109.922,110.590,109.852,110.221,107651851562.5
21.05.2016 00:00:00.000,110.221,110.221,110.221,110.221,0
22.05.2016 00:00:00.000,110.199,110.245,110.002,110.032,5541129882.8125
23.05.2016 00:00:00.000,110.036,110.089,109.114,109.379,128966460937.5
24.05.2016 00:00:00.000,109.379,110.191,109.173,110.169,119456453125
25.05.2016 00:00:00.000,110.167,110.450,109.867,110.138,117761187500
26.05.2016 00:00:00.000,110.136,110.221,109.421,109.715,131474234375
27.05.2016 00:00:00.000,109.717,110.450,109.477,110.341,115025148437.5
28.05.2016 00:00:00.000,110.341,110.341,110.341,110.341,0
29.05.2016 00:00:00.000,110.433,110.861,110.372,110.780,12201450195.3125
30.05.2016 00:00:00.000,110.781,111.451,110.720,110.849,96622671875
31.05.2016 00:00:00.000,110.846,111.352,110.507,110.639,144797125000
01.06.2016 00:00:00.000,110.642,110.833,109.055,109.469,171140171875
02.06.2016 00:00:00.000,109.469,109.472,108.528,108.867,168075250000
03.06.2016 00:00:00.000,108.867,109.139,106.515,106.539,189855171875
04.06.2016 00:00:00.000,106.539,106.539,106.539,106.539,0
05.06.2016 00:00:00.000,106.602,106.838,106.379,106.679,14477120117.1875
06.06.2016 00:00:00.000,106.679,107.660,106.529,107.462,174683515625
07.06.2016 00:00:00.000,107.461,107.905,107.154,107.302,142003734375
08.06.2016 00:00:00.000,107.299,107.306,106.595,106.780,157428140625
09.06.2016 00:00:00.000,106.780,107.179,106.259,107.113,142788625000
10.06.2016 00:00:00.000,107.112,107.259,106.557,106.968,135478500000
11.06.2016 00:00:00.000,106.968,106.968,106.968,106.968,0
12.06.2016 00:00:00.000,106.894,106.896,106.386,106.487,12610589843.75
13.06.2016 00:00:00.000,106.491,106.641,105.739,106.194,173032968750
14.06.2016 00:00:00.000,106.193,106.426,105.631,106.088,179434734375
15.06.2016 00:00:00.000,106.087,106.396,105.436,105.892,157478859375
16.06.2016 00:00:00.000,105.893,105.895,103.554,104.765,221762765625
17.06.2016 00:00:00.000,104.767,104.830,104.090,104.163,160229718750
18.06.2016 00:00:00.000,104.163,104.163,104.163,104.163,0
19.06.2016 00:00:00.000,104.748,104.812,104.420,104.638,13040209960.9375
20.06.2016 00:00:00.000,104.636,104.847,103.778,103.826,162528843750
21.06.2016 00:00:00.000,103.826,105.070,103.584,104.715,156320203125
22.06.2016 00:00:00.000,104.714,104.982,104.317,104.666,163013156250
23.06.2016 00:00:00.000,104.663,106.874,103.032,104.955,204818187500
24.06.2016 00:00:00.000,104.949,105.717,99.042,102.168,238489859375
25.06.2016 00:00:00.000,102.168,102.168,102.168,102.168,0
26.06.2016 00:00:00.000,101.601,102.326,101.525,102.213,16714230468.75
27.06.2016 00:00:00.000,102.211,102.483,101.407,101.816,184893843750
28.06.2016 00:00:00.000,101.816,102.844,101.563,102.698,159973625000
29.06.2016 00:00:00.000,102.702,103.028,102.177,102.790,151685765625
30.06.2016 00:00:00.000,102.788,103.400,102.363,103.097,169809812500
01.07.2016 00:00:00.000,103.099,103.172,102.444,102.573,138797609375
02.07.2016 00:00:00.000,102.573,102.573,102.573,102.573,0
03.07.2016 00:00:00.000,102.633,102.746,102.456,102.492,6984419921.875
04.07.2016 00:00:00.000,102.492,102.806,102.431,102.530,114345617187.5
05.07.2016 00:00:00.000,102.530,102.531,101.061,101.169,147198750000
06.07.2016 00:00:00.000,101.171,101.467,100.203,101.143,192760562500
07.07.2016 00:00:00.000,101.145,101.257,100.600,100.766,150410234375
08.07.2016 00:00:00.000,100.767,101.303,99.997,100.590,147876906250
09.07.2016 00:00:00.000,100.590,100.590,100.590,100.590,0
10.07.2016 00:00:00.000,100.640,100.808,100.546,100.707,8334099609.375
11.07.2016 00:00:00.000,100.706,102.896,100.562,102.513,170628406250
12.07.2016 00:00:00.000,102.514,104.989,102.453,104.731,225976203125
13.07.2016 00:00:00.000,104.729,104.866,103.907,104.050,224854656250
14.07.2016 00:00:00.000,104.052,105.940,103.976,105.152,237719906250
15.07.2016 00:00:00.000,105.147,106.320,104.638,104.903,205080531250
16.07.2016 00:00:00.000,104.903,104.903,104.903,104.903,0
17.07.2016 00:00:00.000,105.402,106.031,105.357,105.404,15489730468.75
18.07.2016 00:00:00.000,105.405,106.335,105.276,106.170,141633125000
19.07.2016 00:00:00.000,106.182,106.535,105.651,106.126,179178375000
20.07.2016 00:00:00.000,106.126,107.451,105.834,107.192,390167218750
21.07.2016 00:00:00.000,107.192,107.494,105.424,105.796,907152000000
22.07.2016 00:00:00.000,105.796,106.403,105.568,106.149,670424187500
23.07.2016 00:00:00.000,106.149,106.149,106.149,106.149,0
24.07.2016 00:00:00.000,106.163,106.425,106.103,106.291,31894359375
25.07.2016 00:00:00.000,106.291,106.728,105.566,105.599,587259375000
26.07.2016 00:00:00.000,105.599,105.642,103.997,104.854,876760000000
27.07.2016 00:00:00.000,104.854,106.547,104.821,104.927,837555125000
28.07.2016 00:00:00.000,104.927,105.508,103.400,104.842,717547437500
29.07.2016 00:00:00.000,104.842,105.648,101.975,102.080,763082437500
30.07.2016 00:00:00.000,102.080,102.080,102.080,102.080,0
31.07.2016 00:00:00.000,102.360,102.563,102.014,102.340,33133839843.75
01.08.2016 00:00:00.000,102.340,102.687,102.118,102.312,577870562500
02.08.2016 00:00:00.000,102.317,102.836,100.682,101.084,728674375000
03.08.2016 00:00:00.000,101.082,101.573,100.753,101.348,633683250000
04.08.2016 00:00:00.000,101.348,101.670,100.865,101.204,573238875000
05.08.2016 00:00:00.000,101.205,102.065,100.875,101.872,501288000000
06.08.2016 00:00:00.000,101.872,101.872,101.872,101.872,0
07.08.2016 00:00:00.000,102.014,102.266,101.874,102.059,23866470703.125
08.08.2016 00:00:00.000,102.057,102.657,101.915,102.289,418327718750
09.08.2016 00:00:00.000,102.290,102.532,101.793,101.933,406429625000
10.08.2016 00:00:00.000,101.934,101.937,100.970,101.145,448897875000
11.08.2016 00:00:00.000,101.145,102.057,101.029,101.831,375879656250
12.08.2016 00:00:00.000,101.831,102.275,100.836,101.332,405974125000
13.08.2016 00:00:00.000,101.332,101.332,101.332,101.332,0
14.08.2016 00:00:00.000,101.237,101.428,101.153,101.265,17792339843.75
15.08.2016 00:00:00.000,101.265,101.458,100.873,101.268,390998000000
16.08.2016 00:00:00.000,101.268,101.270,99.544,100.172,497469375000
17.08.2016 00:00:00.000,100.174,101.170,99.688,99.902,501893625000
18.08.2016 00:00:00.000,99.902,100.502,99.650,100.139,529865000000
19.08.2016 00:00:00.000,100.146,100.463,100.030,100.240,450556031250
20.08.2016 00:00:00.000,100.240,100.240,100.240,100.240,0
21.08.2016 00:00:00.000,100.828,100.850,100.286,100.566,48197531250
22.08.2016 00:00:00.000,100.566,100.937,100.216,100.275,628770687500
23.08.2016 00:00:00.000,100.275,100.387,99.945,100.304,584244125000
24.08.2016 00:00:00.000,100.303,100.612,100.096,100.569,558946500000
25.08.2016 00:00:00.000,100.572,100.621,100.305,100.567,453220531250
26.08.2016 00:00:00.000,100.567,101.946,100.066,101.856,526852937500
27.08.2016 00:00:00.000,101.856,101.856,101.856,101.856,0
28.08.2016 00:00:00.000,102.131,102.158,101.843,101.924,27403660156.25
29.08.2016 00:00:00.000,101.924,102.394,101.782,101.839,481221906250
30.08.2016 00:00:00.000,101.839,103.138,101.757,102.892,477363156250
31.08.2016 00:00:00.000,102.889,103.534,102.862,103.320,532774062500
01.09.2016 00:00:00.000,103.319,103.999,103.065,103.259,535654062500
02.09.2016 00:00:00.000,103.258,104.323,102.804,103.972,568881062500
03.09.2016 00:00:00.000,103.972,103.972,103.972,103.972,0
04.09.2016 00:00:00.000,104.126,104.137,103.921,103.937,23186410156.25
05.09.2016 00:00:00.000,103.937,104.049,103.150,103.511,426900281250
06.09.2016 00:00:00.000,103.511,103.810,101.257,101.596,640772187500
07.09.2016 00:00:00.000,101.596,101.860,101.210,101.843,591283562500
08.09.2016 00:00:00.000,101.841,102.600,101.417,102.307,665728500000
09.09.2016 00:00:00.000,102.307,103.059,101.970,102.714,637131750000
10.09.2016 00:00:00.000,102.714,102.714,102.714,102.714,0
11.09.2016 00:00:00.000,102.576,102.641,102.310,102.478,29704189453.125
12.09.2016 00:00:00.000,102.478,102.670,101.569,101.744,697757687500
13.09.2016 00:00:00.000,101.743,102.751,101.424,102.496,647902437500
14.09.2016 00:00:00.000,102.500,103.358,102.253,102.558,640583187500
15.09.2016 00:00:00.000,102.558,102.759,101.747,101.992,615860750000
16.09.2016 00:00:00.000,101.994,102.465,101.776,102.322,526783750000
17.09.2016 00:00:00.000,102.322,102.322,102.322,102.322,0
18.09.2016 00:00:00.000,102.183,102.422,102.165,102.321,23440410156.25
19.09.2016 00:00:00.000,102.321,102.378,101.583,101.906,513898718750
20.09.2016 00:00:00.000,101.908,102.066,101.503,101.619,505837062500
21.09.2016 00:00:00.000,101.619,102.790,100.249,100.398,817277125000
22.09.2016 00:00:00.000,100.398,100.933,100.103,100.841,612528562500
23.09.2016 00:00:00.000,100.841,101.247,100.678,101.107,674717375000
24.09.2016 00:00:00.000,101.107,101.107,101.107,101.107,0
25.09.2016 00:00:00.000,101.135,101.135,100.853,100.921,17374019531.25
26.09.2016 00:00:00.000,100.921,101.082,100.249,100.382,619982875000
27.09.2016 00:00:00.000,100.382,100.990,100.088,100.495,657866000000
28.09.2016 00:00:00.000,100.495,101.019,100.416,100.947,594416875000
29.09.2016 00:00:00.000,100.947,101.841,100.841,101.203,695545312500
30.09.2016 00:00:00.000,101.203,101.784,100.749,101.370,718965562500
01.10.2016 00:00:00.000,101.370,101.370,101.370,101.370,0
02.10.2016 00:00:00.000,101.269,101.592,101.247,101.541,25636369140.625
03.10.2016 00:00:00.000,101.541,101.859,101.214,101.842,509759031250
04.10.2016 00:00:00.000,101.842,102.970,101.824,102.873,763389437500
05.10.2016 00:00:00.000,102.873,103.670,102.671,103.455,643464875000
06.10.2016 00:00:00.000,103.454,104.162,103.350,103.761,617947750000
07.10.2016 00:00:00.000,103.761,103.991,102.860,102.970,660372312500
08.10.2016 00:00:00.000,102.970,102.970,102.970,102.970,0
09.10.2016 00:00:00.000,103.359,103.366,102.954,103.039,30139210937.5
10.10.2016 00:00:00.000,103.042,103.789,102.813,103.710,440027437500
11.10.2016 00:00:00.000,103.710,104.074,103.176,103.363,601035750000
12.10.2016 00:00:00.000,103.361,104.484,103.301,104.310,528966812500
13.10.2016 00:00:00.000,104.310,104.638,103.337,103.735,564564750000
14.10.2016 00:00:00.000,103.735,104.478,103.638,104.195,606757250000
15.10.2016 00:00:00.000,104.195,104.195,104.195,104.195,0
16.10.2016 00:00:00.000,104.365,104.383,104.046,104.050,20935820312.5
17.10.2016 00:00:00.000,104.048,104.375,103.767,103.863,549960500000
18.10.2016 00:00:00.000,103.863,104.203,103.684,103.869,489169531250
19.10.2016 00:00:00.000,103.870,103.954,103.169,103.399,473938781250
20.10.2016 00:00:00.000,103.399,104.172,103.399,104.118,501308218750
21.10.2016 00:00:00.000,104.118,104.206,103.524,103.855,434292625000
22.10.2016 00:00:00.000,103.855,103.855,103.855,103.855,0
23.10.2016 00:00:00.000,103.867,103.999,103.845,103.923,20929019531.25
24.10.2016 00:00:00.000,103.923,104.379,103.725,104.330,243246687500
25.10.2016 00:00:00.000,104.329,104.876,104.061,104.173,141685796875
26.10.2016 00:00:00.000,104.167,104.674,104.024,104.568,133200906250
27.10.2016 00:00:00.000,104.568,105.351,104.301,105.228,143137390625
28.10.2016 00:00:00.000,105.230,105.536,104.473,104.738,166253609375
29.10.2016 00:00:00.000,104.738,104.738,104.738,104.738,0
30.10.2016 00:00:00.000,104.487,104.688,104.444,104.573,8647480468.75
31.10.2016 00:00:00.000,104.575,105.232,104.530,104.831,136944312500
01.11.2016 00:00:00.000,104.829,105.120,103.800,104.086,205512156250
02.11.2016 00:00:00.000,104.087,104.169,103.025,103.390,225759625000
03.11.2016 00:00:00.000,103.390,103.445,102.552,103.068,215969578125
04.11.2016 00:00:00.000,103.067,103.359,102.835,103.132,199158125000
05.11.2016 00:00:00.000,103.132,103.132,103.132,103.132,0
06.11.2016 00:00:00.000,104.104,104.493,103.822,104.168,14654099609.375
07.11.2016 00:00:00.000,104.165,104.634,103.844,104.461,160148093750
08.11.2016 00:00:00.000,104.463,105.249,104.298,104.990,173969015625
09.11.2016 00:00:00.000,104.993,105.900,101.198,105.811,464867500000
10.11.2016 00:00:00.000,105.808,106.950,104.968,106.813,330801906250
11.11.2016 00:00:00.000,106.814,106.935,106.035,106.704,251753734375
12.11.2016 00:00:00.000,106.704,106.704,106.704,106.704,0
13.11.2016 00:00:00.000,106.880,106.908,106.742,106.890,8784820312.5
14.11.2016 00:00:00.000,106.890,108.545,106.852,108.218,267800843750
15.11.2016 00:00:00.000,108.219,109.339,107.774,108.992,244787625000
16.11.2016 00:00:00.000,108.992,109.759,108.611,108.780,228720046875
17.11.2016 00:00:00.000,108.781,110.352,108.556,110.247,243180984375
18.11.2016 00:00:00.000,110.246,110.954,109.803,110.940,229899953125
19.11.2016 00:00:00.000,110.940,110.940,110.940,110.940,0
20.11.2016 00:00:00.000,110.960,111.125,110.904,110.954,11742339843.75
21.11.2016 00:00:00.000,110.954,111.366,110.464,110.667,234500796875
22.11.2016 00:00:00.000,110.666,111.358,110.273,110.989,206367812500
23.11.2016 00:00:00.000,110.979,112.977,110.858,112.561,215883500000
24.11.2016 00:00:00.000,112.561,113.532,112.420,113.270,189817453125
25.11.2016 00:00:00.000,113.270,113.900,112.558,113.287,227811765625
26.11.2016 00:00:00.000,113.287,113.287,113.287,113.287,0
27.11.2016 00:00:00.000,112.878,112.978,112.596,112.650,8854700195.3125
28.11.2016 00:00:00.000,112.655,112.800,111.362,111.674,251924500000
29.11.2016 00:00:00.000,111.675,113.344,111.675,112.470,223338953125
30.11.2016 00:00:00.000,112.470,114.832,112.063,114.687,262208656250
01.12.2016 00:00:00.000,114.690,114.730,113.839,113.910,247016265625
02.12.2016 00:00:00.000,113.913,114.207,113.332,113.567,207592546875
03.12.2016 00:00:00.000,113.567,113.567,113.567,113.567,0
04.12.2016 00:00:00.000,113.361,113.573,112.889,113.527,18700189453.125
05.12.2016 00:00:00.000,113.535,114.776,113.161,113.861,239039531250
06.12.2016 00:00:00.000,113.862,114.190,113.505,114.046,180374281250
07.12.2016 00:00:00.000,114.047,114.406,113.417,113.736,165022546875
08.12.2016 00:00:00.000,113.736,114.377,113.134,114.065,218190312500
09.12.2016 00:00:00.000,114.068,115.376,114.018,115.376,177308406250
10.12.2016 00:00:00.000,115.376,115.376,115.376,115.376,0
11.12.2016 00:00:00.000,115.423,115.547,115.368,115.423,7950669921.875
12.12.2016 00:00:00.000,115.425,116.123,114.744,114.984,212738843750
13.12.2016 00:00:00.000,114.984,115.478,114.782,115.222,195457203125
14.12.2016 00:00:00.000,115.218,117.397,114.775,117.208,220761906250
15.12.2016 00:00:00.000,117.209,118.667,117.196,118.254,297761187500
16.12.2016 00:00:00.000,118.255,118.430,117.471,117.996,209001046875
17.12.2016 00:00:00.000,117.996,117.996,117.996,117.996,0
18.12.2016 00:00:00.000,117.971,117.973,117.722,117.811,11520070312.5
19.12.2016 00:00:00.000,117.812,117.846,116.551,117.023,197570109375
20.12.2016 00:00:00.000,117.023,118.244,116.998,117.838,195521265625
21.12.2016 00:00:00.000,117.837,118.073,117.113,117.625,169699109375
22.12.2016 00:00:00.000,117.621,117.879,117.272,117.535,156073796875
23.12.2016 00:00:00.000,117.532,117.572,117.175,117.376,97126890625
24.12.2016 00:00:00.000,117.376,117.376,117.376,117.376,0
25.12.2016 00:00:00.000,117.361,117.414,117.133,117.325,6678049804.6875
26.12.2016 00:00:00.000,117.326,117.348,117.011,117.200,107099359375
27.12.2016 00:00:00.000,117.200,117.620,117.194,117.488,105372679687.5
28.12.2016 00:00:00.000,117.489,117.816,116.851,117.089,132851687500
29.12.2016 00:00:00.000,117.089,117.090,116.052,116.314,166550937500
30.12.2016 00:00:00.000,116.316,117.199,116.121,117.062,181787312500
31.12.2016 00:00:00.000,117.062,117.062,117.062,117.062,0
01.01.2017 00:00:00.000,117.097,117.123,116.824,116.824,414839996.3379
02.01.2017 00:00:00.000,116.830,117.673,116.762,117.466,77816929687.5
03.01.2017 00:00:00.000,117.468,118.605,117.224,117.636,190074437500
04.01.2017 00:00:00.000,117.636,118.190,117.056,117.139,211276921875
05.01.2017 00:00:00.000,117.138,117.140,115.071,115.349,283266000000
06.01.2017 00:00:00.000,115.349,117.183,115.249,117.011,224577562500
07.01.2017 00:00:00.000,117.011,117.011,117.011,117.011,0
08.01.2017 00:00:00.000,117.030,117.238,117.012,117.155,6192109863.2813
09.01.2017 00:00:00.000,117.152,117.534,115.667,115.993,216736390625
10.01.2017 00:00:00.000,115.992,116.346,115.202,115.873,249574656250
11.01.2017 00:00:00.000,115.873,116.871,114.249,115.101,304048031250
12.01.2017 00:00:00.000,115.101,115.242,113.759,114.678,301290062500
13.01.2017 00:00:00.000,114.685,115.447,114.177,114.552,257550515625
14.01.2017 00:00:00.000,114.552,114.552,114.552,114.552,0
15.01.2017 00:00:00.000,114.356,114.483,114.101,114.231,9491150390.625
16.01.2017 00:00:00.000,114.228,114.457,113.625,114.168,185417343750
17.01.2017 00:00:00.000,114.171,114.286,112.577,112.901,298347812500
18.01.2017 00:00:00.000,112.901,114.843,112.646,114.714,265728125000
19.01.2017 00:00:00.000,114.714,115.622,114.405,114.945,297257343750
20.01.2017 00:00:00.000,114.942,115.386,114.215,114.645,280108343750
21.01.2017 00:00:00.000,114.645,114.645,114.645,114.645,0
22.01.2017 00:00:00.000,114.296,114.448,113.763,113.813,13137660156.25
