date,price,price_direction
2018-08-15,110.577,down
2018-08-16,111.015,up
2018-08-17,110.508,down
2018-08-18,110.508,up
2018-08-19,110.48150000000001,down
2018-08-20,109.952,down
2018-08-21,110.1175,up
2018-08-22,110.5925,up
2018-08-23,111.3665,up
2018-08-24,111.225,down
2018-08-25,111.225,up
2018-08-26,111.2935,up
2018-08-27,111.136,down
2018-08-28,111.15,up
2018-08-29,111.6875,up
2018-08-30,111.01050000000001,down
2018-08-31,111.1055,up
2018-09-01,112.77799999999999,up
2018-09-02,108.79650000000001,down
2018-09-03,106.815,down
2018-09-04,106.757,down
2018-09-05,109.8435,up
2018-09-06,109.54849999999999,down
2018-09-07,110.957,up
2018-09-08,111.084,up
2018-09-09,110.922,down
2018-09-10,113.0205,up
2018-09-11,113.8055,up
2018-09-12,112.52000000000001,down
2018-09-13,112.027,down
2018-09-14,112.06700000000001,up
2018-09-15,112.06700000000001,up
2018-09-16,111.9675,down
2018-09-17,111.691,down
2018-09-18,112.28399999999999,up
2018-09-19,112.3365,up
2018-09-20,112.49600000000001,up
2018-09-21,112.578,up
2018-09-22,112.578,up
2018-09-23,112.5325,down
2018-09-24,112.78049999999999,up
2018-09-25,112.983,up
2018-09-26,112.713,down
2018-09-27,113.392,up
2018-09-28,113.70400000000001,up
2018-09-29,113.70400000000001,up
2018-09-30,113.79849999999999,up
2018-10-01,111.461,down
2018-10-02,108.79650000000001,down
2018-10-03,106.815,down
2018-10-04,107.132,up
2018-10-05,109.45400000000001,up
2018-10-06,109.4615,up
2018-10-07,110.854,up
2018-10-08,110.85050000000001,down
2018-10-09,111.1405,up
2018-10-10,112.088,up
2018-10-11,113.8055,up
2018-10-12,113.19649999999999,down
2018-10-13,112.189,down
2018-10-14,112.21000000000001,up
2018-10-15,111.84049999999999,down
2018-10-16,112.34549999999999,up
2018-10-17,112.6265,up
2018-10-18,112.1985,down
2018-10-19,112.5245,up
2018-10-20,112.5245,up
2018-10-21,112.463,down
2018-10-22,112.7585,up
2018-10-23,112.4545,down
2018-10-24,112.0,down
2018-10-25,112.35149999999999,up
2018-10-26,111.8895,down
2018-10-27,111.8895,up
2018-10-28,111.92250000000001,up
2018-10-29,112.3255,up
2018-10-30,113.0675,up
2018-10-31,112.858,down
2018-11-01,111.2875,down
2018-11-02,108.80199999999999,down
2018-11-03,106.902,down
2018-11-04,106.827,down
2018-11-05,109.39099999999999,up
2018-11-06,110.39250000000001,up
2018-11-07,111.979,up
2018-11-08,110.85050000000001,down
2018-11-09,111.634,up
2018-11-10,112.0925,up
2018-11-11,113.84700000000001,up
2018-11-12,113.3775,down
2018-11-13,113.79599999999999,up
2018-11-14,113.56450000000001,down
2018-11-15,113.56450000000001,up
2018-11-16,112.83000000000001,down
2018-11-17,112.83000000000001,up
2018-11-18,112.72649999999999,down
2018-11-19,112.4555,down
2018-11-20,112.71000000000001,up
2018-11-21,113.033,up
2018-11-22,112.9865,down
2018-11-23,112.96000000000001,down
2018-11-24,112.96000000000001,up
2018-11-25,112.9185,down
2018-11-26,113.507,up
2018-11-27,113.79750000000001,up
2018-11-28,113.563,down
2018-11-29,113.41499999999999,down
2018-11-30,113.475,up
2018-12-01,111.03450000000001,down
2018-12-02,108.72049999999999,down
2018-12-03,106.28999999999999,down
2018-12-04,107.25450000000001,up
2018-12-05,109.39099999999999,up
2018-12-06,110.453,up
2018-12-07,112.6705,up
2018-12-08,110.631,down
2018-12-09,111.2165,up
2018-12-10,112.189,up
2018-12-11,113.69399999999999,up
2018-12-12,113.286,down
2018-12-13,113.5735,up
2018-12-14,113.38499999999999,down
2018-12-15,113.38499999999999,up
2018-12-16,113.4075,up
2018-12-17,112.839,down
2018-12-18,112.52000000000001,down
2018-12-19,112.406,down
2018-12-20,111.176,down
2018-12-21,111.225,up
2018-12-22,111.225,up
2018-12-23,111.07849999999999,down
2018-12-24,110.31450000000001,down
2018-12-25,110.4365,up
2018-12-26,111.22149999999999,up
2018-12-27,110.84450000000001,down
2018-12-28,110.2795,down
2018-12-29,110.2795,up
2018-12-30,110.323,up
2018-12-31,109.588,down
2019-01-01,109.6725,up
2019-01-02,109.5125,down
2019-01-03,111.929,up
2019-01-04,111.4505,down
2019-01-05,111.4495,down
2019-01-06,108.28200000000001,down
2019-01-07,108.37700000000001,up
2019-01-08,107.443,down
2019-01-09,106.136,down
2019-01-10,107.74799999999999,up
2019-01-11,108.1905,up
2019-01-12,109.533,up
2019-01-13,108.45349999999999,down
2019-01-14,108.23949999999999,down
2019-01-15,108.6555,up
2019-01-16,109.042,up
2019-01-17,109.1445,up
2019-01-18,109.7825,up
2019-01-19,109.7825,up
2019-01-20,109.68299999999999,down
2019-01-21,109.6755,down
2019-01-22,109.358,down
2019-01-23,109.5005,up
2019-01-24,109.5985,up
2019-01-25,109.55000000000001,down
2019-01-26,109.55000000000001,up
2019-01-27,109.41550000000001,down
2019-01-28,109.25800000000001,down
2019-01-29,109.42850000000001,up
2019-01-30,108.9785,down
2019-01-31,108.848,down
2019-02-01,107.429,down
2019-02-02,109.5125,up
2019-02-03,111.929,up
2019-02-04,111.31,down
2019-02-05,111.4975,up
2019-02-06,108.2245,down
2019-02-07,107.8355,down
2019-02-08,106.57900000000001,down
2019-02-09,106.196,down
2019-02-10,107.1645,up
2019-02-11,108.1905,up
2019-02-12,109.02449999999999,up
2019-02-13,110.932,up
2019-02-14,110.542,down
2019-02-15,110.471,down
2019-02-16,110.471,up
2019-02-17,110.576,up
2019-02-18,110.596,up
2019-02-19,110.5825,down
2019-02-20,110.7515,up
2019-02-21,110.707,down
2019-02-22,110.7,down
2019-02-23,110.7,up
2019-02-24,110.77449999999999,up
2019-02-25,111.04150000000001,up
2019-02-26,110.555,down
2019-02-27,110.86500000000001,up
2019-02-28,111.36500000000001,up
2019-03-01,107.85249999999999,down
2019-03-02,109.446,up
2019-03-03,111.9375,up
2019-03-04,111.39750000000001,down
2019-03-05,111.10300000000001,down
2019-03-06,108.03800000000001,down
2019-03-07,107.769,down
2019-03-08,106.57900000000001,down
2019-03-09,105.852,down
2019-03-10,106.832,up
2019-03-11,108.219,up
2019-03-12,108.664,up
2019-03-13,111.213,up
2019-03-14,111.75450000000001,up
2019-03-15,111.47800000000001,down
2019-03-16,111.47800000000001,up
2019-03-17,111.554,up
2019-03-18,111.38650000000001,down
2019-03-19,111.41900000000001,up
2019-03-20,110.66499999999999,down
2019-03-21,110.816,up
2019-03-22,109.93549999999999,down
2019-03-23,109.93549999999999,up
2019-03-24,110.09450000000001,up
2019-03-25,110.059,down
2019-03-26,110.572,up
2019-03-27,110.5015,down
2019-03-28,110.6325,up
2019-03-29,110.856,up
2019-03-30,110.856,up
2019-03-31,110.9885,up
2019-04-01,108.535,down
2019-04-02,109.9795,up
2019-04-03,111.78200000000001,up
2019-04-04,111.655,down
2019-04-05,111.10300000000001,down
2019-04-06,108.2585,down
2019-04-07,107.8235,down
2019-04-08,106.5685,down
2019-04-09,106.33949999999999,down
2019-04-10,106.9265,up
2019-04-11,108.7045,up
2019-04-12,108.832,up
2019-04-13,112.017,up
2019-04-14,112.0385,up
2019-04-15,111.9515,down
2019-04-16,111.99549999999999,up
2019-04-17,112.03450000000001,up
2019-04-18,111.9925,down
2019-04-19,111.9185,down
2019-04-20,111.9185,up
2019-04-21,111.91550000000001,down
2019-04-22,111.934,up
2019-04-23,111.882,down
2019-04-24,112.12049999999999,up
2019-04-25,111.5435,down
2019-04-26,111.565,up
2019-04-27,111.565,up
2019-04-28,111.60249999999999,up
2019-04-29,111.682,up
2019-04-30,111.39949999999999,down
2019-05-01,108.535,down
2019-05-02,109.94399999999999,up
2019-05-03,111.87,up
2019-05-04,111.7235,down
2019-05-05,110.638,down
2019-05-06,108.32300000000001,down
2019-05-07,108.4725,up
2019-05-08,105.60900000000001,down
2019-05-09,107.0735,up
2019-05-10,106.9265,down
2019-05-11,109.146,up
2019-05-12,108.729,down
2019-05-13,109.16050000000001,up
2019-05-14,109.6765,up
2019-05-15,109.47200000000001,down
2019-05-16,109.88300000000001,up
2019-05-17,110.069,up
2019-05-18,110.069,up
2019-05-19,110.172,up
2019-05-20,110.08699999999999,down
2019-05-21,110.56649999999999,up
2019-05-22,110.2185,down
2019-05-23,109.55799999999999,down
2019-05-24,109.29849999999999,down
2019-05-25,109.29849999999999,up
2019-05-26,109.39949999999999,up
2019-05-27,109.5135,up
2019-05-28,109.35650000000001,down
2019-05-29,109.5625,up
2019-05-30,109.33699999999999,down
2019-05-31,108.28200000000001,down
2019-06-01,108.55199999999999,up
2019-06-02,109.9885,up
2019-06-03,111.626,up
2019-06-04,111.7235,up
2019-06-05,110.80250000000001,down
2019-06-06,108.45750000000001,down
2019-06-07,108.4725,up
2019-06-08,106.327,down
2019-06-09,106.918,up
2019-06-10,106.76150000000001,down
2019-06-11,108.9185,up
2019-06-12,108.5815,down
2019-06-13,108.324,down
2019-06-14,108.56299999999999,up
2019-06-15,108.56299999999999,up
2019-06-16,108.5755,up
2019-06-17,108.54650000000001,down
2019-06-18,108.584,up
2019-06-19,108.1155,down
2019-06-20,107.301,down
2019-06-21,107.31700000000001,up
2019-06-22,107.31700000000001,up
2019-06-23,107.304,down
2019-06-24,107.3355,up
2019-06-25,107.1755,down
2019-06-26,107.7475,up
2019-06-27,107.75399999999999,up
2019-06-28,107.925,up
2019-06-29,107.925,up
2019-06-30,108.37950000000001,up
2019-07-01,108.628,up
2019-07-02,109.75550000000001,up
2019-07-03,111.644,up
2019-07-04,111.715,up
2019-07-05,110.26650000000001,down
2019-07-06,108.1985,down
2019-07-07,108.48949999999999,up
2019-07-08,106.112,down
2019-07-09,106.918,up
2019-07-10,107.2535,up
2019-07-11,109.275,up
2019-07-12,108.5815,down
2019-07-13,107.90100000000001,down
2019-07-14,107.8315,down
2019-07-15,107.9085,up
2019-07-16,108.1995,up
2019-07-17,107.93450000000001,down
2019-07-18,107.405,down
2019-07-19,107.725,up
2019-07-20,107.725,up
2019-07-21,107.82249999999999,up
2019-07-22,107.90450000000001,up
2019-07-23,108.2365,up
2019-07-24,108.1935,down
2019-07-25,108.6765,up
2019-07-26,108.67750000000001,up
2019-07-27,108.67750000000001,up
2019-07-28,108.63749999999999,down
2019-07-29,108.85650000000001,up
2019-07-30,108.56649999999999,down
2019-07-31,108.8195,up
2019-08-01,108.7535,down
2019-08-02,109.74350000000001,up
2019-08-03,111.17150000000001,up
2019-08-04,111.45150000000001,up
2019-08-05,110.03049999999999,down
2019-08-06,108.1985,down
2019-08-07,108.7245,up
2019-08-08,105.88499999999999,down
2019-08-09,106.945,up
2019-08-10,106.943,down
2019-08-11,109.25200000000001,up
2019-08-12,108.642,down
2019-08-13,106.6045,down
2019-08-14,105.91499999999999,down
2019-08-15,106.0945,up
2019-08-16,106.374,up
2019-08-17,106.374,up
2019-08-18,106.434,up
2019-08-19,106.56649999999999,up
2019-08-20,106.273,down
2019-08-21,106.602,up
2019-08-22,106.481,down
2019-08-23,105.418,down
2019-08-24,105.418,up
2019-08-25,104.848,down
2019-08-26,105.9675,up
2019-08-27,105.75049999999999,down
2019-08-28,106.082,up
2019-08-29,106.4585,up
2019-08-30,106.279,down
2019-08-31,106.279,up
2019-09-01,108.187,up
2019-09-02,109.74350000000001,up
2019-09-03,111.17150000000001,up
2019-09-04,111.09299999999999,down
2019-09-05,109.8275,down
2019-09-06,108.452,down
2019-09-07,108.93350000000001,up
2019-09-08,105.6795,down
2019-09-09,107.344,up
2019-09-10,107.23400000000001,down
2019-09-11,109.25200000000001,up
2019-09-12,108.5865,down
2019-09-13,108.104,down
2019-09-14,108.104,up
2019-09-15,107.76050000000001,down
2019-09-16,108.1505,up
2019-09-17,108.09700000000001,down
2019-09-18,108.4365,up
2019-09-19,108.0685,down
2019-09-20,107.5575,down
2019-09-21,107.5575,up
2019-09-22,107.65450000000001,up
2019-09-23,107.59649999999999,down
2019-09-24,107.1685,down
2019-09-25,107.7055,up
2019-09-26,107.751,up
2019-09-27,107.9285,up
2019-09-28,107.9285,up
2019-09-29,107.94800000000001,up
2019-09-30,108.05950000000001,up
2019-10-01,108.28450000000001,up
2019-10-02,109.8155,up
2019-10-03,111.1305,up
2019-10-04,110.98849999999999,down
2019-10-05,109.9645,down
2019-10-06,108.35900000000001,down
2019-10-07,108.338,down
2019-10-08,105.6795,down
2019-10-09,107.6015,up
2019-10-10,107.86949999999999,up
2019-10-11,109.207,up
2019-10-12,108.7695,down
2019-10-13,108.47800000000001,down
2019-10-14,108.39949999999999,down
2019-10-15,108.801,up
2019-10-16,108.684,down
2019-10-17,108.594,down
2019-10-18,108.402,down
2019-10-19,108.402,up
2019-10-20,108.411,up
2019-10-21,108.60650000000001,up
2019-10-22,108.488,down
2019-10-23,108.6385,up
2019-10-24,108.6155,down
2019-10-25,108.6625,up
2019-10-26,108.6625,up
2019-10-27,108.73849999999999,up
2019-10-28,108.9785,up
2019-10-29,108.8775,down
2019-10-30,108.7985,down
2019-10-31,108.0015,down
2019-11-01,108.5505,up
2019-11-02,110.39500000000001,up
2019-11-03,111.33349999999999,up
2019-11-04,111.64699999999999,up
2019-11-05,109.9645,down
2019-11-06,108.47649999999999,down
2019-11-07,108.5925,up
2019-11-08,105.3905,down
2019-11-09,108.0155,up
2019-11-10,108.3935,up
2019-11-11,109.0445,up
2019-11-12,108.557,down
2019-11-13,108.799,up
2019-11-14,108.4975,down
2019-11-15,108.797,up
2019-11-16,108.797,up
2019-11-17,108.7005,down
2019-11-18,108.667,down
2019-11-19,108.4745,down
2019-11-20,108.473,down
2019-11-21,108.5805,up
2019-11-22,108.6405,up
2019-11-23,108.6405,up
2019-11-24,108.7245,up
2019-11-25,108.9985,up
2019-11-26,109.09700000000001,up
2019-11-27,109.3735,up
2019-11-28,109.5205,up
2019-11-29,109.5025,down
2019-11-30,109.5025,up
2019-12-01,108.5505,down
2019-12-02,110.515,up
2019-12-03,111.31649999999999,up
2019-12-04,112.017,up
2019-12-05,109.6465,down
2019-12-06,108.494,down
2019-12-07,107.90100000000001,down
2019-12-08,105.384,down
2019-12-09,108.18450000000001,up
2019-12-10,108.3935,up
2019-12-11,108.99799999999999,up
2019-12-12,109.406,up
2019-12-13,109.3475,down
2019-12-14,109.3475,up
2019-12-15,109.3835,up
2019-12-16,109.58250000000001,up
2019-12-17,109.524,down
2019-12-18,109.54849999999999,up
2019-12-19,109.38900000000001,down
2019-12-20,109.45150000000001,up
2019-12-21,109.45150000000001,up
2019-12-22,109.49950000000001,up
2019-12-23,109.39250000000001,down
2019-12-24,109.38550000000001,down
2019-12-25,109.372,down
2019-12-26,109.52850000000001,up
2019-12-27,109.4605,down
2019-12-28,109.4605,up
2019-12-29,109.43700000000001,down
2019-12-30,108.872,down
2019-12-31,108.65700000000001,down
2020-01-01,108.725,up
2020-01-02,108.352,down
2020-01-03,107.67500000000001,down
2020-01-04,107.29650000000001,down
2020-01-05,106.90799999999999,down
2020-01-06,107.561,up
2020-01-07,107.3735,down
2020-01-08,105.866,down
2020-01-09,105.8985,up
2020-01-10,105.55199999999999,down
2020-01-11,104.582,down
2020-01-12,104.30000000000001,down
2020-01-13,110.011,up
2020-01-14,109.854,down
2020-01-15,109.8845,up
2020-01-16,110.1815,up
2020-01-17,110.1505,down
2020-01-18,110.1505,up
2020-01-19,110.1875,up
2020-01-20,110.1755,down
2020-01-21,109.91300000000001,down
2020-01-22,109.73750000000001,down
2020-01-23,109.5675,down
2020-01-24,109.28049999999999,down
2020-01-25,109.28049999999999,up
2020-01-26,108.8005,down
2020-01-27,108.93299999999999,up
2020-01-28,109.13650000000001,up
2020-01-29,108.989,down
2020-01-30,108.89150000000001,down
2020-01-31,108.352,down
2020-02-01,108.545,up
2020-02-02,108.3885,down
2020-02-03,108.52799999999999,up
2020-02-04,108.03450000000001,down
2020-02-05,106.90799999999999,down
2020-02-06,108.8315,up
2020-02-07,107.49950000000001,down
2020-02-08,105.87049999999999,down
2020-02-09,106.211,up
2020-02-10,105.304,down
2020-02-11,104.725,down
2020-02-12,104.449,down
2020-02-13,109.77199999999999,up
2020-02-14,109.7625,down
2020-02-15,109.7625,up
2020-02-16,109.79599999999999,up
2020-02-17,109.8375,up
2020-02-18,109.92150000000001,up
2020-02-19,111.19800000000001,up
2020-02-20,111.97200000000001,up
2020-02-21,111.5505,down
2020-02-22,111.5505,up
2020-02-23,111.549,down
2020-02-24,110.8545,down
2020-02-25,110.29249999999999,down
2020-02-26,110.384,up
2020-02-27,109.622,down
2020-02-28,108.039,down
2020-02-29,108.039,up
2020-03-01,108.09899999999999,up
2020-03-02,108.62,up
2020-03-03,107.07,down
2020-03-04,108.5475,up
2020-03-05,106.732,down
2020-03-06,109.00200000000001,up
2020-03-07,107.511,down
2020-03-08,106.035,down
2020-03-09,106.09,up
2020-03-10,105.304,down
2020-03-11,104.546,down
2020-03-12,103.83500000000001,down
2020-03-13,107.96549999999999,up
2020-03-14,107.96549999999999,up
2020-03-15,106.5015,down
2020-03-16,106.219,down
2020-03-17,107.3835,up
2020-03-18,108.366,up
2020-03-19,111.313,up
2020-03-20,110.77600000000001,down
2020-03-21,110.77600000000001,up
2020-03-22,110.3925,down
2020-03-23,110.82,up
2020-03-24,111.126,up
2020-03-25,110.837,down
2020-03-26,109.134,down
2020-03-27,107.9545,down
2020-03-28,107.9545,up
2020-03-29,107.45750000000001,down
2020-03-30,108.0755,up
2020-03-31,107.515,down
2020-04-01,108.09899999999999,up
2020-04-02,109.4445,up
2020-04-03,107.7165,down
2020-04-04,108.5475,up
2020-04-05,106.6985,down
2020-04-06,109.14750000000001,up
2020-04-07,107.511,down
2020-04-08,105.63149999999999,down
2020-04-09,106.2375,up
2020-04-10,105.51650000000001,down
2020-04-11,104.44049999999999,down
2020-04-12,104.16749999999999,down
2020-04-13,107.6275,up
2020-04-14,107.1135,down
2020-04-15,107.618,up
2020-04-16,107.934,up
2020-04-17,107.5575,down
2020-04-18,107.5575,up
2020-04-19,107.6985,up
2020-04-20,107.67699999999999,down
2020-04-21,107.7185,up
2020-04-22,107.8315,up
2020-04-23,107.658,down
2020-04-24,107.5155,down
2020-04-25,107.5155,up
2020-04-26,107.51050000000001,down
2020-04-27,107.2975,down
2020-04-28,106.759,down
2020-04-29,106.613,down
2020-04-30,107.284,up
2020-05-01,107.96950000000001,up
2020-05-02,109.8195,up
2020-05-03,106.265,down
2020-05-04,108.7165,up
2020-05-05,106.4515,down
2020-05-06,109.5895,up
2020-05-07,107.586,down
2020-05-08,105.563,down
2020-05-09,106.2375,up
2020-05-10,105.71000000000001,down
2020-05-11,103.608,down
2020-05-12,104.16749999999999,up
2020-05-13,106.9355,up
2020-05-14,107.35650000000001,up
2020-05-15,107.0545,down
2020-05-16,107.0545,up
2020-05-17,107.2145,up
2020-05-18,107.38499999999999,up
2020-05-19,107.8245,up
2020-05-20,107.59450000000001,down
2020-05-21,107.64500000000001,up
2020-05-22,107.624,down
2020-05-23,107.624,up
2020-05-24,107.75049999999999,up
2020-05-25,107.689,down
2020-05-26,107.4965,down
2020-05-27,107.8115,up
2020-05-28,107.64349999999999,down
2020-05-29,107.834,up
2020-05-30,107.834,up
2020-05-31,107.711,down
2020-06-01,108.4145,up
2020-06-02,109.96449999999999,up
2020-06-03,105.33850000000001,down
2020-06-04,109.13050000000001,up
2020-06-05,106.21600000000001,down
2020-06-06,109.5895,up
2020-06-07,107.3615,down
2020-06-08,105.582,down
2020-06-09,106.31549999999999,up
2020-06-10,105.643,down
2020-06-11,103.375,down
2020-06-12,104.208,up
2020-06-13,107.392,up
2020-06-14,107.3255,down
2020-06-15,107.48599999999999,up
2020-06-16,107.3995,down
2020-06-17,106.87700000000001,down
2020-06-18,107.00399999999999,up
2020-06-19,106.8725,down
2020-06-20,106.8725,up
2020-06-21,106.839,down
2020-06-22,106.899,up
2020-06-23,106.42699999999999,down
2020-06-24,107.029,up
2020-06-25,107.16,up
2020-06-26,107.229,up
2020-06-27,107.229,up
2020-06-28,107.232,up
2020-06-29,107.5855,up
2020-06-30,107.99449999999999,up
2020-07-01,107.9975,up
2020-07-02,109.73400000000001,up
2020-07-03,105.33850000000001,down
2020-07-04,108.6755,up
2020-07-05,106.37100000000001,down
2020-07-06,109.6235,up
2020-07-07,107.5755,down
2020-07-08,105.9235,down
2020-07-09,106.3055,up
2020-07-10,105.97,down
2020-07-11,103.375,down
2020-07-12,104.00800000000001,up
2020-07-13,107.2825,up
2020-07-14,107.2475,down
2020-07-15,106.90100000000001,down
2020-07-16,107.286,up
2020-07-17,107.02850000000001,down
2020-07-18,107.02850000000001,up
2020-07-19,107.104,up
2020-07-20,107.19149999999999,up
2020-07-21,106.82749999999999,down
2020-07-22,107.17500000000001,up
2020-07-23,106.846,down
2020-07-24,106.131,down
2020-07-25,106.131,up
2020-07-26,105.99449999999999,down
2020-07-27,105.277,down
2020-07-28,105.1115,down
2020-07-29,105.04849999999999,down
2020-07-30,104.689,down
2020-07-31,105.866,up
2020-08-01,109.0385,up
2020-08-02,109.73400000000001,up
2020-08-03,103.938,down
2020-08-04,108.936,up
2020-08-05,106.667,down
2020-08-06,108.42099999999999,up
2020-08-07,107.285,down
2020-08-08,105.9235,down
2020-08-09,105.97149999999999,up
2020-08-10,106.02799999999999,up
2020-08-11,103.256,down
2020-08-12,104.14150000000001,up
2020-08-13,106.97999999999999,up
2020-08-14,106.5975,down
2020-08-15,106.5975,up
2020-08-16,106.55950000000001,down
2020-08-17,106.005,down
2020-08-18,105.235,down
2020-08-19,106.0865,up
2020-08-20,105.67949999999999,down
2020-08-21,105.7995,up
2020-08-22,105.7995,up
2020-08-23,105.87700000000001,up
2020-08-24,106.0,up
2020-08-25,106.39699999999999,up
2020-08-26,105.8745,down
2020-08-27,106.65450000000001,up
2020-08-28,105.35050000000001,down
2020-08-29,105.35050000000001,up
2020-08-30,105.539,up
2020-08-31,105.999,up
2020-09-01,109.4965,up
2020-09-02,109.62,up
2020-09-03,103.086,down
2020-09-04,108.55600000000001,up
2020-09-05,106.667,down
2020-09-06,107.799,up
2020-09-07,107.237,down
2020-09-08,105.857,down
2020-09-09,106.236,up
2020-09-10,105.618,down
2020-09-11,105.14,down
2020-09-12,104.287,down
2020-09-13,106.15299999999999,up
2020-09-14,105.729,down
2020-09-15,105.402,down
2020-09-16,105.0635,down
2020-09-17,104.695,down
2020-09-18,104.57249999999999,down
2020-09-19,104.57249999999999,up
2020-09-20,104.535,down
2020-09-21,104.693,up
2020-09-22,105.05799999999999,up
2020-09-23,105.3115,up
2020-09-24,105.44,up
2020-09-25,105.5985,up
2020-09-26,105.5985,up
2020-09-27,105.58250000000001,down
2020-09-28,105.4455,down
2020-09-29,105.67699999999999,up
2020-09-30,105.4515,down
2020-10-01,109.4665,up
2020-10-02,109.76849999999999,up
2020-10-03,105.0455,down
2020-10-04,108.4325,up
2020-10-05,106.9235,down
2020-10-06,107.0015,up
2020-10-07,106.9265,down
2020-10-08,105.99600000000001,down
2020-10-09,106.148,up
2020-10-10,105.618,down
2020-10-11,105.263,down
2020-10-12,104.1805,down
2020-10-13,105.47,up
2020-10-14,105.1425,down
2020-10-15,105.358,up
2020-10-16,105.396,up
2020-10-17,105.396,up
2020-10-18,105.432,up
2020-10-19,105.46000000000001,up
2020-10-20,105.4785,up
2020-10-21,104.6825,down
2020-10-22,104.906,up
2020-10-23,104.707,down
2020-10-24,104.707,up
2020-10-25,104.693,down
2020-10-26,104.833,up
2020-10-27,104.547,down
2020-10-28,104.3185,down
2020-10-29,104.559,up
2020-10-30,104.65700000000001,up
2020-10-31,104.65700000000001,up
2020-11-01,109.4665,up
2020-11-02,109.84450000000001,up
2020-11-03,104.536,down
2020-11-04,108.4325,up
2020-11-05,107.598,down
2020-11-06,106.8065,down
2020-11-07,106.9265,up
2020-11-08,106.49199999999999,down
2020-11-09,106.1565,down
2020-11-10,105.6265,down
2020-11-11,105.41650000000001,down
2020-11-12,104.0475,down
2020-11-13,104.6585,up
2020-11-14,104.6585,up
2020-11-15,104.6785,up
2020-11-16,104.5335,down
2020-11-17,104.1765,down
2020-11-18,103.8965,down
2020-11-19,103.811,down
2020-11-20,103.85,up
2020-11-21,103.85,up
2020-11-22,103.8195,down
2020-11-23,104.531,up
2020-11-24,104.50999999999999,down
2020-11-25,104.40350000000001,down
2020-11-26,104.25800000000001,down
2020-11-27,104.095,down
2020-11-28,104.095,up
2020-11-29,104.09,down
2020-11-30,104.3065,up
2020-12-01,109.55350000000001,up
2020-12-02,109.87100000000001,up
2020-12-03,104.672,down
2020-12-04,108.3445,up
2020-12-05,107.17099999999999,down
2020-12-06,107.392,up
2020-12-07,106.916,down
2020-12-08,106.8445,down
2020-12-09,106.1565,down
2020-12-10,105.34,down
2020-12-11,105.09899999999999,down
2020-12-12,104.0475,down
2020-12-13,103.96600000000001,down
2020-12-14,104.0095,up
2020-12-15,103.649,down
2020-12-16,103.476,down
2020-12-17,103.149,down
2020-12-18,103.31700000000001,up
2020-12-19,103.31700000000001,up
2020-12-20,103.4795,up
2020-12-21,103.34,down
2020-12-22,103.51400000000001,up
2020-12-23,103.535,up
2020-12-24,103.652,up
2020-12-25,103.51050000000001,down
2020-12-26,103.51050000000001,up
2020-12-27,103.53,up
2020-12-28,103.6925,up
2020-12-29,103.554,down
2020-12-30,103.1285,down
2020-12-31,103.28450000000001,up
2021-01-01,103.28450000000001,up
2021-01-02,104.8845,up
2021-01-03,106.84649999999999,up
2021-01-04,110.614,up
2021-01-05,109.3335,down
2021-01-13,103.828,down
2021-01-14,103.84100000000001,up
2021-01-15,103.816,down
2021-01-16,103.816,up
2021-01-17,103.9185,up
2021-01-18,103.707,down
2021-01-19,103.9005,up
2021-01-20,103.559,down
2021-01-21,103.511,down
2021-01-22,103.7855,up
2021-01-23,103.7855,up
2021-01-24,103.791,up
2021-01-25,103.7645,down
2021-01-26,103.60249999999999,down
2021-01-27,104.143,up
2021-01-28,104.30449999999999,up
2021-01-29,104.6975,up
2021-01-30,104.6975,up
2021-01-31,104.7185,up
2021-02-01,103.28450000000001,down
2021-02-02,105.03200000000001,up
2021-02-03,106.76050000000001,up
2021-02-04,110.6965,up
2021-02-05,109.28800000000001,down
2021-02-13,104.9365,down
2021-02-14,105.0685,up
2021-02-15,105.3725,up
2021-02-16,106.11850000000001,up
2021-02-17,105.8535,down
2021-02-18,105.65549999999999,down
2021-02-19,105.434,down
2021-02-20,105.434,up
2021-02-21,105.5375,up
2021-02-22,105.0085,down
2021-02-23,105.29750000000001,up
2021-02-24,105.9565,up
2021-02-25,106.392,up
2021-02-26,106.57300000000001,up
2021-02-27,106.57300000000001,up
2021-02-28,106.48249999999999,down
2021-03-01,103.24799999999999,down
2021-03-02,104.997,up
2021-03-03,107.07050000000001,up
2021-03-04,110.6965,up
2021-03-05,109.08850000000001,down
2021-03-13,109.037,down
2021-03-14,109.118,up
2021-03-15,109.128,up
2021-03-16,109.0315,down
2021-03-17,108.9005,down
2021-03-18,108.93350000000001,up
2021-03-19,108.892,down
2021-03-20,108.892,up
2021-03-21,108.875,down
2021-03-22,108.779,down
2021-03-23,108.52350000000001,down
2021-03-24,108.79150000000001,up
2021-03-25,109.17949999999999,up
2021-03-26,109.66499999999999,up
2021-03-27,109.66499999999999,up
2021-03-28,109.79400000000001,up
2021-03-29,109.8375,up
2021-03-30,110.307,up
2021-03-31,110.7595,up
2021-04-01,103.13650000000001,down
2021-04-02,105.57650000000001,up
2021-04-03,107.951,up
2021-04-04,110.67949999999999,up
2021-04-05,109.33349999999999,down
2021-04-13,108.92500000000001,down
2021-04-14,108.8945,down
2021-04-15,108.69149999999999,down
2021-04-16,108.803,up
2021-04-17,108.803,up
2021-04-18,108.7235,down
2021-04-19,108.10900000000001,down
2021-04-20,108.134,up
2021-04-21,108.0435,down
